1	5920.3	35.686	0.50797	1759.3	1.5524e-08	1.0879
2	4308.2	28.666	0.54673	703.74	1.0357e-07	0.45117
3	3607.3	31.001	0.41015	1546.4	8.859e-08	0.47461
4	2704.6	32.362	0.43672	2001.8	6.9541e-08	0.46289
5	6798.4	28.597	0.53421	2826.1	5.2039e-08	0.95898
6	4071.7	35.856	0.42854	313.41	1.146e-07	1.0098
7	3827.3	37.72	0.28716	1103.9	6.4016e-08	1.123
8	4522.1	32.482	0.36981	598.48	1.0227e-07	0.93555
9	4299.1	30.902	0.40243	2895.9	1.1828e-07	0.9668
10	3857.2	35.251	0.28935	1030.6	8.4897e-08	1.0449
11	6406.1	38.189	0.44944	120.36	4.2318e-08	1.1621
12	6866	35.643	0.37476	1351.6	7.1992e-08	1.1504
13	3777.1	31.591	0.36836	2868.2	7.8427e-08	0.95898
14	3025.6	34.194	0.26642	799.35	3.1078e-08	0.49805
15	2974.4	34.912	0.48438	2666	3.1169e-08	0.50586
16	7753	37.029	0.29483	285.6	1.1349e-07	1.2363
17	4710.1	38.553	0.43417	1175.8	1.2379e-07	1.1621
18	5031.4	29.629	0.52736	2255.5	1.2328e-07	0.93164
19	7237	36.402	0.44366	2103.8	1.8084e-08	1.1699
20	7062.2	37.556	0.39319	2679.9	2.2172e-08	1.2285
21	7161.5	36.886	0.50525	1904.9	8.21e-08	1.2207
22	4815.5	30.55	0.52031	56.944	7.769e-08	0.4707
23	7630	30.262	0.54546	2073.3	5.4789e-08	1.0176
24	5821.8	37.147	0.50327	1989.3	6.1071e-08	1.1777
25	3193.5	29.215	0.31857	2582.7	9.2787e-08	0.47461
26	7142.3	38.221	0.45111	1362.1	5.824e-08	1.2363
27	7470.7	38.127	0.30532	1426.1	3.0008e-08	1.3066
28	5740	35.989	0.34448	2699.9	1.9674e-08	1.1348
29	6062.9	29.495	0.26433	2907.3	4.8436e-08	1.3184
30	3321.3	27.808	0.44536	711.78	1.0436e-07	0.40039
31	6939.6	33.866	0.40462	2406.7	5.2897e-08	1.123
32	2767.1	35.409	0.2932	845.39	3.7877e-08	0.47461
33	7018.6	33.033	0.39545	1858.3	5.4442e-08	1.084
34	6667.9	34.747	0.42577	1343.3	9.5918e-08	1.1113
35	4581.9	34.382	0.46903	2324.8	1.094e-07	1.0645
36	7962.5	35.528	0.49319	2869.8	4.9714e-08	1.2207
37	4332.4	31.789	0.38981	2859	1.1242e-07	0.99414
38	7682.1	29.349	0.30706	418.86	8.9705e-08	1.0059
39	5958.9	36.764	0.39901	1635	1.8301e-08	1.123
40	3349.9	28.876	0.43362	63.111	8.5497e-08	0.39258
41	4627.3	34.011	0.36229	1493	1.101e-07	1.0254
42	7504.1	38.27	0.50048	1382.3	1.4453e-08	1.2246
43	6566.2	38.399	0.39117	1562.3	4.2021e-08	1.2246
44	7231.7	30.837	0.47286	2807	1.1909e-07	1.0605
45	4654.4	29.114	0.43222	2552.1	2.1876e-08	0.47461
46	8113.5	29.449	0.29369	1664	1.2654e-07	1.1621
47	7656.1	30.727	0.38715	2125.2	8.3851e-08	1.0566
