1	7427.7	34.921	0.28754	2806.5	1.2436e-07	2.3667
2	5940.9	28.102	0.48924	513.18	1.0556e-07	0.96289
3	3757.9	37.079	0.32235	2315.5	7.2425e-08	1.9004
4	4122.9	27.77	0.40283	519.25	4.2223e-08	0.44727
5	4836.2	33.162	0.50267	1355.6	9.6396e-08	1.1074
6	4669.8	28.367	0.44287	140.56	1.0456e-07	0.4707
7	7715.7	31.628	0.27113	1133	7.712e-08	2.0532
8	7117.4	28.851	0.49411	1447.7	9.0026e-08	1.0527
9	5821.5	35.525	0.51129	2462.1	4.925e-08	1.2715
10	2867.7	32.017	0.26821	2072	4.462e-08	2.2319
11	7275.2	29.656	0.46465	2380.4	8.4698e-08	1.1465
12	4229.9	35.375	0.41729	1419.3	1.6677e-08	1.291
13	5594.3	32.178	0.38981	1543.6	8.0748e-08	1.2715
14	4398.6	35.948	0.3767	2170.8	7.3378e-08	1.502
15	3454.3	37.475	0.2988	626.2	1.1344e-07	1.6152
16	3415.5	34.32	0.35922	1087.1	9.3767e-08	1.3496
17	8153.8	36.431	0.36892	2602.5	2.7878e-08	1.7168
18	6280.5	35.849	0.54699	2891	2.3203e-08	1.2871
19	3000.9	32.483	0.27574	772.09	1.1886e-07	1.5762
20	7524.8	33.355	0.33441	107.55	6.2472e-08	1.3809
21	5060.7	33.673	0.45705	1312.6	3.7169e-08	1.1816
22	6266.9	38.515	0.42792	1595	3.6287e-08	1.4902
23	7991.7	37.716	0.38288	1683.7	1.1705e-07	1.6348
24	2757.6	34.704	0.28535	283.71	1.2104e-07	1.3223
25	2673.1	31.186	0.41578	1844.4	1.0903e-07	1.0918
26	6979.9	31.092	0.4557	1663.6	1.001e-07	1.1699
27	6527.2	36.285	0.40597	652.09	6.4754e-08	1.373
28	6680.7	30.217	0.52663	994.5	6.8557e-08	1.0527
29	3130	28.565	0.48056	189.25	3.9323e-08	0.4043
30	5002.2	33.531	0.38172	2862.4	9.1979e-08	1.4355
31	3237.8	38.044	0.32869	1178.8	1.507e-08	1.5723
32	4563.7	34.124	0.39933	1945.5	5.2979e-08	1.3262
33	5785.2	30.591	0.29331	415.1	6.0578e-08	1.502
34	7969.3	33.963	0.3617	736.58	5.855e-08	1.4395
35	5351.3	29.843	0.42896	2501.6	3.2417e-08	1.1465
36	4700.9	27.966	0.5308	2241.4	2.5356e-08	0.93945
37	6078.4	29.431	0.51797	2751.4	5.5332e-08	1.0605
38	5212.7	37.281	0.47105	2100.1	6.6755e-08	1.3496
39	4005.1	30.861	0.52182	2264.7	4.6524e-08	1.0176
40	6948.4	32.837	0.53651	337.77	1.013e-07	1.127
41	6789	29.359	0.3424	346.55	8.6695e-08	1.2168
42	3842.5	29.14	0.30712	876.22	7.7999e-08	1.3574
43	7319.7	31.5	0.35087	1240.1	1.1562e-07	1.3965
44	5499.2	32.566	0.4367	2689.7	2.9705e-08	1.2559
45	5454.7	36.792	0.31154	837.39	1.1136e-07	1.7832
46	6442.4	38.318	0.47385	2581.4	1.9927e-08	1.4629
47	3948.8	36.65	0.31628	1759.6	2.1652e-08	1.8535
48	2563.2	30.392	0.44582	1875.2	1.2648e-07	1.0059
49	7780.4	38.793	0.34427	1973.2	8.2491e-08	1.9082
50	3573	35.132	0.49743	932.98	5.1152e-08	1.1113
47	3948.8	36.65	0.31628	1759.6	2.1652e-08	1.8535
48	2563.2	30.392	0.44582	1875.2	1.2648e-07	1.0059
