1	7995.2	32.407	0.54112	669.41	7.1302e-08	1.1582
2	3744.8	33.459	0.49724	336.7	7.7438e-08	1.0293
3	4234.9	35.171	0.52007	1734.5	1.1097e-07	1.1543
4	3271.5	35.232	0.51699	1124.2	2.733e-08	1.0957
5	6085.1	38.561	0.30429	2240.1	6.9373e-08	2.2583
6	3828.2	34.762	0.47105	1922.1	1.5236e-08	1.1895
7	7347.2	35.771	0.36023	1884.7	1.0752e-07	1.623
8	4391.8	33.077	0.48898	675.33	9.9487e-08	1.0645
9	4870.6	38.46	0.45417	383.9	1.0196e-07	1.2949
10	3611.7	32.07	0.3209	2349.2	1.1182e-07	1.6035
11	2644.5	30.804	0.45766	175.55	3.8501e-08	0.4043
12	2826.1	33.114	0.45865	80.257	8.6094e-08	0.43555
13	4094.5	34.114	0.39576	2421.4	2.8195e-08	1.3574
14	3427	30.133	0.40909	980.01	1.1912e-07	1.0332
15	6963.7	37.772	0.27993	1892.9	6.598e-08	2.5366
16	4376.7	35.633	0.45928	2778.5	1.1462e-07	1.3027
17	2982.8	34.6	0.53243	2633.4	2.6196e-08	1.1152
18	3782.6	35.901	0.53521	171.62	1.1822e-07	1.0801
19	2960.3	28.412	0.38599	1517.4	5.3109e-08	1.0371
20	7416.5	27.697	0.35088	1598.1	1.2539e-07	1.2559
21	6785.3	34.857	0.41323	2156	4.0088e-08	1.4121
22	7027.7	34.991	0.35744	826.1	5.236e-08	1.4785
23	4966.3	28.437	0.27071	2341.8	7.76e-08	1.998
24	2873.8	28.093	0.48958	401.61	7.8291e-08	0.39258
25	2649.1	36.925	0.31178	2469.2	6.1241e-08	1.9902
26	4058.5	28.542	0.32773	412.18	4.3937e-08	1.1543
27	3954.6	33.364	0.40755	2278.3	2.3645e-08	1.2754
28	3560.4	36.876	0.44376	1507.9	3.4373e-08	1.2793
29	7779	36.462	0.41629	2521.7	7.0844e-08	1.5332
30	6894	37.656	0.35412	1291.5	1.0459e-07	1.6699
31	5885.7	37.268	0.36631	616.87	1.0586e-07	1.4824
32	4917.2	34.524	0.31087	2756.1	5.1118e-08	1.9434
33	6410.3	38.704	0.41118	757.11	8.7887e-08	1.4629
34	2711.9	32.281	0.53397	2585.1	1.1908e-07	1.0137
35	5342.5	38.123	0.49123	1978.9	7.5364e-08	1.3535
36	5051.7	37.205	0.38276	2517.2	1.0911e-07	1.5879
37	5535.6	30.556	0.27414	1842	1.5121e-08	2.0269
38	8094.6	38.039	0.3478	582.56	9.8765e-08	1.6621
39	2599.2	34.949	0.47951	812.83	8.6338e-08	1.0645
40	5636.5	31.073	0.4442	2926.5	8.894e-08	1.1934
41	2944.7	33.384	0.39102	1687.8	9.4856e-08	1.2363
42	7005.5	36.093	0.46118	1587.9	3.0863e-08	1.3535
43	6188	32.777	0.3853	1184.6	5.5232e-08	1.3027
44	5903.7	34	0.49546	1047.5	2.4663e-08	1.1738
45	8067.4	28.958	0.53226	595.93	9.0045e-08	1.0488
46	6550.2	31.581	0.37289	1073.3	1.017e-07	1.2832
47	7544.4	32.04	0.50483	1682.8	5.9714e-08	1.1777
48	3132.1	28.774	0.50412	949.8	1.2148e-07	0.43164
49	6879.4	31.187	0.40027	626.52	2.563e-08	1.1934
50	7863.3	34.55	0.387	252.8	8.2815e-08	1.3379
51	2577.2	37.448	0.26553	519.72	3.0378e-08	1.6426
52	5355.9	36.363	0.49915	791.68	1.9483e-08	1.2246
53	6501.3	36.216	0.36303	1582.4	6.6287e-08	1.5801
54	7102.3	37.569	0.4431	549.99	5.3423e-08	1.377
55	6288.7	28.38	0.51203	774.09	1.6609e-08	0.98242
56	5386	38.73	0.43306	2130.4	4.7631e-08	1.4902
57	3081.8	36.428	0.46044	1219	8.1471e-08	1.1934
58	4630.4	34.843	0.34349	359.16	7.4228e-08	1.377
59	3861.4	35.44	0.26458	681.15	9.2079e-08	1.9746
60	3997.3	31.125	0.29782	687.97	1.0104e-07	1.4902
61	7267	35.373	0.3128	2437.8	1.0856e-07	1.998
62	3779.4	33.311	0.45533	860.16	8.1038e-08	1.0918
63	4704.5	34.65	0.32356	2233.1	4.0794e-08	1.7559
64	2611	30.631	0.4716	770.84	7.1637e-08	0.42383
