1	2961.3	34.364	0.49809	433.16	5.082e-08	0.45898
2	6462.2	32.328	0.471	2021.2	8.2119e-08	1.1309
3	4367.6	28.938	0.33022	261.27	9.2015e-08	0.45508
4	3930.7	33.2	0.46726	1278.1	7.2737e-08	1.0059
5	5233.1	36.705	0.26792	2943.6	1.0251e-07	2.0591
6	2827	34.957	0.53835	2880.1	2.0135e-08	1.0527
7	5833.2	30.091	0.38563	2133.6	1.1203e-07	1.0957
8	6923.9	29.568	0.45573	2776.2	1.1708e-07	1.0957
9	6787.4	30.95	0.42952	1750.9	4.0453e-08	1.1309
10	3206.6	29.644	0.30518	349.05	7.0313e-08	0.41602
11	7275.7	28.896	0.27628	485.48	5.9219e-08	1.2598
12	3603.2	36.974	0.47367	856.67	4.731e-08	1.0801
13	5425.6	34.6	0.35511	2371.1	3.8375e-08	1.2637
14	4661.9	31.896	0.31037	2609.3	9.4528e-08	1.291
15	6548.6	35.341	0.41336	1993	1.0476e-07	1.2715
16	5006.6	37.326	0.34163	1341.4	1.0027e-07	1.2793
17	3448	35.543	0.51546	1079.7	8.6096e-08	1.0332
18	6717.9	32.757	0.40937	971.93	2.9177e-08	1.1621
19	6241.5	29.983	0.29146	1461.7	9.6326e-08	1.2832
20	8197.6	27.834	0.35371	1922.1	4.5041e-08	1.2051
21	2721.7	32.99	0.37137	732.55	5.4924e-08	0.43555
22	4748.9	34.262	0.42729	893.2	8.9129e-08	1.0723
23	5554.8	31.501	0.48758	1189.3	5.8838e-08	1.0293
24	3023.2	35.078	0.32111	1833.2	1.2387e-07	1.1582
25	7695.8	35.849	0.36085	1881.4	7.5417e-08	1.4121
26	3720.7	32.657	0.41716	2168.1	8.0443e-08	1.0371
27	5065.5	38.398	0.40147	2244	2.9833e-08	1.3105
28	2546	28.163	0.28452	608.94	5.2467e-08	0.37695
29	5798.5	31.216	0.46185	134.51	2.2001e-08	1.0098
30	3805.5	33.81	0.5241	183.77	7.768e-08	0.47852
31	6069.9	36.457	0.34871	2353.7	1.0898e-07	1.4082
32	7300.5	38.304	0.4478	2734.4	4.2261e-08	1.4395
33	4901.7	30.608	0.30197	1670	1.7634e-08	1.1309
34	3379.3	34.05	0.44464	2433	6.1647e-08	1.0645
35	4138.9	37.973	0.37324	2663.1	1.393e-08	1.2324
36	5348.4	29.22	0.54531	748.41	3.29e-08	0.92383
37	7050	38.726	0.43418	1241.3	1.2589e-07	1.3535
38	7133.8	28.652	0.39634	79.492	1.2124e-07	1.0059
39	5960.6	37.202	0.2951	1395.6	6.8179e-08	1.4668
40	7580.8	30.842	0.5277	1551.1	4.9179e-08	1.0801
41	7916.2	36.108	0.27309	2536.9	1.15e-07	2.0913
42	4011.3	27.801	0.53219	2295.7	1.1086e-07	0.48242
43	4466.6	35.903	0.51105	2560.1	7.4465e-08	1.166
44	5670.1	30.359	0.39062	1029	9.7951e-08	1.0293
45	3102.4	31.695	0.33546	678.64	2.4667e-08	0.42773
46	7788.7	37.848	0.47976	559.01	2.6645e-08	1.3223
47	6300.4	32.113	0.50454	302.25	3.6117e-08	1.0449
48	4313.9	28.432	0.31707	1708.2	8.6987e-08	1.0254
49	7516.1	37.627	0.49273	1107	6.4552e-08	1.3105
50	8023.2	33.439	0.37955	1565.4	1.1928e-07	1.2949
